Year,Jurisdiction,Subject,Grade,Subgroup,Mean,25th Percentile,50th Percentile,75th Percentile,Standard Deviation,Cumulative achievement level - Below Basic,Discrete achievement level - At Basic,Cumulative achievement level - At or above Basic,Discrete achievement level - At Proficient,Cumulative achievement level - At or above Proficient,Discrete achievement level - At Advanced,Cumulative achievement level - At Advanced
2011,VA,Mathematics,4,All,245.33,226.98,246.11,264.19,27.53,12.78,41.35,87.22,37.21,45.87,8.66,8.66
2011,WA,Mathematics,4,All,243.18,223.88,245.27,264.64,30.55,16.69,38.53,83.31,35.77,44.78,9.01,9.01
2011,WV,Mathematics,4,All,234.66,216.89,235.82,253.46,27.40,21.88,46.92,78.12,27.88,31.19,3.31,3.31
2011,WI,Mathematics,4,All,244.69,226.57,246.67,264.57,28.29,13.97,39.18,86.03,38.83,46.84,8.02,8.02
2011,WY,Mathematics,4,All,243.87,227.69,245.27,261.22,25.20,12.12,43.97,87.88,38.48,43.92,5.44,5.44
2011,AL,Mathematics,4,White,239.97,224.58,241.13,257.30,25.74,14.14,48.40,85.86,33.67,37.46,3.79,3.79
2011,AK,Mathematics,4,White,247.78,231.38,248.76,265.61,25.74,9.76,40.39,90.24,41.27,49.85,8.59,8.59
2011,AZ,Mathematics,4,White,246.36,230.10,248.01,264.97,26.81,11.23,40.15,88.77,40.84,48.63,7.79,7.79
2011,AR,Mathematics,4,White,244.35,228.87,245.78,262.64,26.08,11.61,43.23,88.39,39.46,45.16,5.70,5.70
2011,CA,Mathematics,4,White,251.64,235.96,253.46,269.83,26.96,8.31,34.26,91.69,45.87,57.43,11.56,11.56
2011,CO,Mathematics,4,White,254.11,237.53,255.45,271.93,26.84,7.07,32.72,92.93,46.46,60.21,13.75,13.75
2011,CT,Mathematics,4,White,253.29,238.02,255.13,270.44,25.22,6.56,33.60,93.44,48.48,59.84,11.36,11.36
2011,DE,Mathematics,4,White,249.77,235.22,250.85,266.09,23.77,7.26,39.65,92.74,45.68,53.09,7.42,7.42
2011,DC,Mathematics,4,White,272.04,257.53,272.82,287.57,23.89,1.26,14.48,98.74,51.13,84.26,33.12,33.12
2011,FL,Mathematics,4,White,249.69,233.88,250.23,266.65,24.55,7.53,40.42,92.47,43.38,52.05,8.68,8.68
2011,GA,Mathematics,4,White,248.81,232.27,249.85,266.90,26.33,9.40,39.33,90.60,41.75,51.27,9.53,9.53
2011,HI,Mathematics,4,White,248.30,231.96,250.58,268.77,29.06,10.65,36.61,89.35,43.06,52.73,9.68,9.68
2011,ID,Mathematics,4,White,244.22,227.63,245.68,262.44,25.79,12.39,43.26,87.61,38.23,44.35,6.12,6.12
2011,IL,Mathematics,4,White,248.71,231.58,250.06,267.20,27.25,10.18,38.37,89.82,41.59,51.45,9.86,9.86
2011,IN,Mathematics,4,White,248.51,232.34,249.41,265.53,25.51,8.76,40.42,91.24,42.22,50.83,8.61,8.61
2011,IA,Mathematics,4,White,245.54,230.24,247.09,262.87,25.56,11.09,41.91,88.91,40.57,47.00,6.43,6.43
2011,KS,Mathematics,4,White,251.09,236.66,252.50,266.78,23.88,6.72,37.06,93.28,47.71,56.22,8.51,8.51
2011,KY,Mathematics,4,White,242.53,225.90,243.26,260.28,25.86,13.38,45.34,86.62,35.67,41.28,5.61,5.61
2011,LA,Mathematics,4,White,241.42,225.79,242.70,258.58,24.71,13.42,46.95,86.58,35.77,39.62,3.86,3.86
2011,ME,Mathematics,4,White,245.77,229.11,246.88,263.79,26.06,11.38,41.94,88.62,39.13,46.68,7.55,7.55
2011,MD,Mathematics,4,White,257.84,240.10,258.92,275.86,26.61,5.60,30.73,94.40,45.36,63.67,18.31,18.31
2011,MA,Mathematics,4,White,258.21,243.01,259.14,274.19,23.25,3.83,29.66,96.17,51.33,66.51,15.18,15.18
2011,MI,Mathematics,4,White,241.90,224.91,243.36,259.96,26.40,14.35,44.65,85.65,35.83,41.00,5.17,5.17
2011,MN,Mathematics,4,White,255.09,238.21,256.37,273.10,26.26,6.28,33.34,93.72,46.26,60.38,14.12,14.12
2011,MS,Mathematics,4,White,240.70,224.60,241.75,258.02,24.63,13.55,48.09,86.45,34.97,38.36,3.39,3.39
2011,MO,Mathematics,4,White,246.12,229.95,247.86,263.79,25.52,10.64,41.18,89.36,41.58,48.18,6.59,6.59
2011,MT,Mathematics,4,White,247.42,232.30,248.90,264.16,24.15,8.95,41.17,91.05,43.73,49.88,6.14,6.14
2011,NE,Mathematics,4,White,246.54,231.01,248.06,263.81,25.40,9.98,41.58,90.02,41.87,48.43,6.56,6.56
2011,NV,Mathematics,4,White,246.82,230.09,247.95,265.00,25.78,10.62,40.99,89.38,40.65,48.39,7.74,7.74
2011,NH,Mathematics,4,White,252.47,237.54,254.27,269.17,24.59,6.76,34.69,93.24,48.12,58.55,10.43,10.43
2011,NJ,Mathematics,4,White,255.92,242.04,256.73,271.20,23.54,4.59,31.40,95.41,51.68,64.01,12.32,12.32
2011,NM,Mathematics,4,White,246.64,230.27,247.95,264.54,25.99,10.58,41.41,89.42,40.29,48.01,7.72,7.72
2011,NY,Mathematics,4,White,245.34,229.15,246.79,262.65,25.86,11.22,42.51,88.78,39.52,46.27,6.76,6.76
2011,NC,Mathematics,4,White,253.08,238.02,254.23,269.54,23.64,5.14,36.36,94.86,48.50,58.50,10.00,10.00
2011,ND,Mathematics,4,White,248.80,234.64,249.88,263.62,22.21,6.19,42.25,93.81,45.55,51.56,6.01,6.01
2011,OH,Mathematics,4,White,249.09,233.38,250.66,266.46,25.07,8.82,38.58,91.18,44.48,52.61,8.12,8.12
2011,OK,Mathematics,4,White,242.88,227.58,243.82,259.10,22.82,10.72,48.17,89.28,37.80,41.11,3.31,3.31
2011,OR,Mathematics,4,White,242.67,223.85,244.02,262.70,28.31,15.77,40.90,84.23,35.94,43.33,7.39,7.39
2011,PA,Mathematics,4,White,251.43,235.04,252.96,269.17,25.37,7.82,36.21,92.18,45.15,55.96,10.81,10.81
2011,RI,Mathematics,4,White,249.34,233.12,251.14,267.50,26.49,8.82,38.13,91.18,43.54,53.05,9.51,9.51
2011,SC,Mathematics,4,White,248.45,232.10,250.24,266.88,26.16,9.66,38.63,90.34,42.76,51.71,8.95,8.95
2011,SD,Mathematics,4,White,245.63,230.56,246.61,261.48,23.31,8.86,45.30,91.14,40.76,45.84,5.07,5.07
2011,TN,Mathematics,4,White,238.68,221.13,239.64,257.10,27.03,17.68,46.41,82.32,31.18,35.91,4.72,4.72
2011,TX,Mathematics,4,White,253.33,238.88,254.45,269.56,23.22,5.65,34.75,94.35,50.31,59.59,9.28,9.28
2011,UT,Mathematics,4,White,247.18,230.19,248.45,265.45,26.01,10.41,40.55,89.59,40.72,49.04,8.32,8.32
2011,VT,Mathematics,4,White,247.55,231.66,249.33,265.55,26.32,10.35,39.22,89.65,42.40,50.43,8.03,8.03
2011,VA,Mathematics,4,White,251.17,234.72,252.63,268.48,25.62,7.81,36.61,92.19,45.01,55.58,10.57,10.57
2011,WA,Mathematics,4,White,249.26,232.11,251.40,268.76,27.72,10.58,36.17,89.42,42.78,53.25,10.48,10.48
2011,WV,Mathematics,4,White,235.07,217.41,236.26,253.86,27.27,21.28,47.01,78.72,28.32,31.71,3.39,3.39
2011,WI,Mathematics,4,White,250.78,235.10,252.30,268.01,25.20,7.64,37.41,92.36,45.24,54.95,9.71,9.71
2011,WY,Mathematics,4,White,246.35,230.79,247.38,262.67,24.05,9.42,43.32,90.58,41.14,47.27,6.13,6.13
2011,AL,Mathematics,4,Black,215.08,198.98,216.49,232.46,25.85,46.15,45.33,53.85,8.33,8.52,999.00,999.00
2011,AK,Mathematics,4,Black,225.12,208.10,227.47,241.23,25.01,31.77,52.96,68.23,13.65,15.27,1.62,1.62
2011,AZ,Mathematics,4,Black,224.27,203.56,225.69,247.28,32.01,37.60,39.92,62.40,19.96,22.48,2.52,2.52
2011,AR,Mathematics,4,Black,219.27,199.89,219.39,238.92,28.09,42.08,42.16,57.92,15.03,15.76,0.73,0.73
2011,CA,Mathematics,4,Black,225.21,209.39,226.58,243.98,27.21,31.58,49.69,68.42,17.85,18.73,0.88,0.88
2011,CO,Mathematics,4,Black,225.19,207.10,226.62,245.55,27.54,33.57,45.36,66.43,20.57,21.07,0.50,0.50
2011,CT,Mathematics,4,Black,220.49,202.49,220.70,240.08,26.73,40.73,44.16,59.27,14.55,15.12,0.56,0.56
2011,DE,Mathematics,4,Black,227.05,211.16,228.19,243.52,24.06,28.77,52.63,71.23,17.98,18.60,0.62,0.62
2011,DC,Mathematics,4,Black,214.85,194.26,216.92,236.73,31.29,46.31,40.48,53.69,12.43,13.22,0.79,0.79
2011,FL,Mathematics,4,Black,226.39,210.78,226.93,243.10,25.25,29.72,52.14,70.28,16.78,18.14,1.36,1.36
2011,GA,Mathematics,4,Black,224.07,206.59,224.47,242.11,26.29,34.66,47.63,65.34,16.80,17.71,0.91,0.91
2011,HI,Mathematics,4,Black,232.90,212.91,234.36,256.69,31.03,25.06,42.51,74.94,28.69,32.42,3.73,3.73
2011,ID,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2011,IL,Mathematics,4,Black,219.34,201.42,219.42,237.46,28.18,41.81,43.87,58.19,12.80,14.32,1.53,1.53
2011,IN,Mathematics,4,Black,222.87,207.58,223.61,240.99,24.73,35.37,49.29,64.63,15.15,15.34,999.00,999.00
2011,IA,Mathematics,4,Black,224.20,205.13,223.41,242.54,27.08,36.58,45.11,63.42,16.54,18.30,1.76,1.76
2011,KS,Mathematics,4,Black,227.03,210.79,227.93,242.72,24.63,28.05,53.95,71.95,16.89,17.99,1.11,1.11
2011,KY,Mathematics,4,Black,225.25,208.54,226.73,242.23,25.18,31.44,51.46,68.56,16.42,17.09,0.67,0.67
2011,LA,Mathematics,4,Black,219.32,203.29,219.60,236.11,25.13,41.32,47.16,58.68,10.98,11.52,0.53,0.53
2011,ME,Mathematics,4,Black,211.56,191.32,211.75,232.20,29.12,54.65,35.68,45.35,8.92,9.67,0.75,0.75
2011,MD,Mathematics,4,Black,229.78,212.69,229.73,247.16,25.45,26.55,50.58,73.45,21.01,22.87,1.86,1.86
2011,MA,Mathematics,4,Black,234.59,219.18,235.13,250.98,24.89,18.65,54.64,81.35,24.18,26.71,2.54,2.54
2011,MI,Mathematics,4,Black,211.20,193.56,211.95,229.23,26.60,53.36,38.85,46.64,7.70,7.79,999.00,999.00
2011,MN,Mathematics,4,Black,224.51,204.04,224.83,246.41,29.89,36.66,40.58,63.34,20.06,22.76,2.71,2.71
2011,MS,Mathematics,4,Black,217.36,200.52,218.01,234.50,24.94,43.75,46.23,56.25,9.82,10.02,999.00,999.00
2011,MO,Mathematics,4,Black,216.36,196.28,217.02,236.39,29.62,46.64,39.36,53.36,13.07,14.00,0.93,0.93
2011,MT,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2011,NE,Mathematics,4,Black,212.94,195.16,214.40,230.83,26.55,49.22,43.30,50.78,6.97,7.49,0.52,0.52
2011,NV,Mathematics,4,Black,225.63,206.09,228.25,247.40,29.35,33.25,43.38,66.75,22.30,23.37,1.07,1.07
2011,NH,Mathematics,4,Black,235.01,219.75,233.78,251.84,23.71,18.65,54.72,81.35,23.72,26.63,2.91,2.91
2011,NJ,Mathematics,4,Black,230.88,215.79,232.13,247.56,24.99,22.89,53.60,77.11,21.85,23.52,1.66,1.66
2011,NM,Mathematics,4,Black,226.10,207.53,226.32,242.65,28.06,32.14,48.60,67.86,16.29,19.26,2.97,2.97
2011,NY,Mathematics,4,Black,223.56,206.69,223.86,241.82,26.63,34.68,48.66,65.32,15.73,16.66,0.93,0.93
2011,NC,Mathematics,4,Black,228.60,214.29,229.17,244.07,22.64,24.67,56.86,75.33,18.11,18.47,999.00,999.00
2011,ND,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2011,OH,Mathematics,4,Black,225.73,207.87,225.91,243.71,27.68,32.19,47.37,67.81,18.68,20.44,1.76,1.76
2011,OK,Mathematics,4,Black,223.95,208.47,224.59,240.11,22.77,34.10,51.82,65.90,13.63,14.08,999.00,999.00
2011,OR,Mathematics,4,Black,214.72,194.88,214.55,235.70,30.62,49.92,36.03,50.08,12.49,14.05,1.56,1.56
2011,PA,Mathematics,4,Black,223.89,206.01,225.53,242.61,27.00,33.49,49.11,66.51,16.37,17.40,1.03,1.03
2011,RI,Mathematics,4,Black,225.47,207.35,227.73,244.18,29.17,30.96,49.44,69.04,17.30,19.60,2.30,2.30
2011,SC,Mathematics,4,Black,220.42,204.62,221.19,237.49,25.50,38.62,48.43,61.38,12.58,12.95,999.00,999.00
2011,SD,Mathematics,4,Black,226.54,208.41,227.40,245.77,26.53,32.17,46.84,67.83,20.06,20.99,0.93,0.93
2011,TN,Mathematics,4,Black,215.95,197.79,217.32,235.54,28.73,45.30,42.82,54.70,11.35,11.87,0.53,0.53
2011,TX,Mathematics,4,Black,231.82,215.92,232.69,248.66,24.21,22.58,52.83,77.42,23.27,24.59,1.32,1.32
2011,UT,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2011,VT,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2011,VA,Mathematics,4,Black,228.67,212.68,228.55,245.37,23.52,26.67,53.24,73.33,19.32,20.08,0.77,0.77
2011,WA,Mathematics,4,Black,227.08,209.83,229.65,244.88,27.26,28.98,50.94,71.02,18.28,20.08,1.80,1.80
2011,WV,Mathematics,4,Black,227.28,210.44,229.43,245.32,27.30,29.60,49.98,70.40,18.86,20.42,1.56,1.56
2011,WI,Mathematics,4,Black,217.02,198.50,217.94,235.58,27.04,44.70,43.43,55.30,11.36,11.87,0.52,0.52
2011,WY,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2011,AL,Mathematics,4,Hispanic,227.20,211.08,226.31,245.02,23.84,29.42,49.82,70.58,20.61,20.76,999.00,999.00
2011,AK,Mathematics,4,Hispanic,238.99,221.41,240.14,256.72,26.10,18.46,45.30,81.54,31.62,36.24,4.62,4.62
2011,AZ,Mathematics,4,Hispanic,226.60,208.96,228.87,245.55,27.52,30.36,48.83,69.64,19.79,20.81,1.02,1.02
2011,AR,Mathematics,4,Hispanic,232.52,214.92,234.68,250.98,27.89,23.76,48.13,76.24,25.29,28.10,2.81,2.81
2011,CA,Mathematics,4,Hispanic,221.70,202.61,222.87,242.02,28.76,38.27,44.55,61.73,15.80,17.18,1.37,1.37
2011,CO,Mathematics,4,Hispanic,229.91,211.45,230.93,249.90,29.06,27.95,45.88,72.05,23.21,26.17,2.96,2.96
2011,CT,Mathematics,4,Hispanic,222.45,203.04,223.14,243.53,29.86,38.04,42.68,61.96,17.51,19.29,1.77,1.77
2011,DE,Mathematics,4,Hispanic,231.00,215.21,233.30,248.49,25.55,23.83,51.61,76.17,23.35,24.56,1.22,1.22
2011,DC,Mathematics,4,Hispanic,223.10,203.61,225.15,245.89,31.82,35.90,42.97,64.10,19.10,21.12,2.02,2.02
2011,FL,Mathematics,4,Hispanic,235.77,219.51,237.04,253.35,26.27,19.14,50.00,80.86,27.73,30.86,3.13,3.13
2011,GA,Mathematics,4,Hispanic,233.21,215.08,234.25,252.46,27.46,23.70,47.28,76.30,26.10,29.02,2.92,2.92
2011,HI,Mathematics,4,Hispanic,236.60,217.28,240.23,258.64,30.94,21.57,39.36,78.43,35.51,39.08,3.57,3.57
2011,ID,Mathematics,4,Hispanic,223.18,204.83,223.17,241.90,27.44,36.38,46.43,63.62,15.91,17.19,1.27,1.27
2011,IL,Mathematics,4,Hispanic,226.49,210.04,227.62,244.71,27.06,29.61,50.47,70.39,18.50,19.92,1.42,1.42
2011,IN,Mathematics,4,Hispanic,234.35,218.36,236.05,251.69,27.06,20.64,50.67,79.36,25.76,28.69,2.93,2.93
2011,IA,Mathematics,4,Hispanic,228.85,212.42,229.32,248.19,26.29,26.75,49.19,73.25,23.05,24.05,1.01,1.01
2011,KS,Mathematics,4,Hispanic,234.70,220.22,235.50,249.43,22.60,16.59,57.72,83.41,24.33,25.69,1.36,1.36
2011,KY,Mathematics,4,Hispanic,235.91,220.47,236.62,253.24,25.31,17.75,52.20,82.25,26.84,30.04,3.21,3.21
2011,LA,Mathematics,4,Hispanic,230.08,213.58,229.83,245.95,21.70,24.79,55.01,75.21,19.98,20.21,999.00,999.00
2011,ME,Mathematics,4,Hispanic,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2011,MD,Mathematics,4,Hispanic,244.73,225.67,244.63,263.17,27.27,12.63,43.96,87.37,34.85,43.41,8.57,8.57
2011,MA,Mathematics,4,Hispanic,235.98,219.28,237.38,253.96,26.57,19.68,48.00,80.32,28.78,32.32,3.55,3.55
2011,MI,Mathematics,4,Hispanic,227.88,210.06,228.34,245.29,26.93,30.60,48.49,69.40,18.92,20.92,2.00,2.00
2011,MN,Mathematics,4,Hispanic,230.47,212.07,232.18,251.39,29.67,27.17,44.33,72.83,26.00,28.49,2.49,2.49
2011,MS,Mathematics,4,Hispanic,229.33,214.18,230.90,245.87,27.53,24.71,53.36,75.29,19.74,21.94,2.20,2.20
2011,MO,Mathematics,4,Hispanic,231.21,215.84,231.24,248.34,25.54,22.85,52.72,77.15,23.80,24.43,0.63,0.63
2011,MT,Mathematics,4,Hispanic,236.92,222.17,238.29,253.08,24.75,17.62,51.15,82.38,28.40,31.24,2.84,2.84
2011,NE,Mathematics,4,Hispanic,225.98,209.70,226.07,244.30,25.68,31.87,48.56,68.13,19.01,19.57,0.56,0.56
2011,NV,Mathematics,4,Hispanic,228.61,210.50,229.92,248.14,26.89,28.64,47.66,71.36,22.33,23.70,1.37,1.37
2011,NH,Mathematics,4,Hispanic,234.68,215.27,235.34,253.91,26.11,23.41,46.46,76.59,28.18,30.13,1.95,1.95
2011,NJ,Mathematics,4,Hispanic,233.94,217.63,235.55,251.41,26.14,21.03,50.75,78.97,25.84,28.22,2.37,2.37
2011,NM,Mathematics,4,Hispanic,228.22,210.48,228.99,246.82,27.29,29.30,48.11,70.70,20.57,22.59,2.02,2.02
2011,NY,Mathematics,4,Hispanic,226.01,209.11,228.08,245.07,27.48,30.75,49.26,69.25,18.81,19.99,1.18,1.18
2011,NC,Mathematics,4,Hispanic,238.27,222.53,239.00,254.35,22.74,13.98,53.11,86.02,30.86,32.91,2.05,2.05
2011,ND,Mathematics,4,Hispanic,232.78,218.66,234.61,248.06,24.80,19.83,56.49,80.17,21.38,23.68,2.30,2.30
2011,OH,Mathematics,4,Hispanic,232.51,215.21,232.39,250.39,26.59,23.54,49.13,76.46,23.64,27.32,3.69,3.69
2011,OK,Mathematics,4,Hispanic,227.41,211.99,228.95,243.92,25.67,27.68,53.30,72.32,17.40,19.02,1.62,1.62
2011,OR,Mathematics,4,Hispanic,219.79,201.92,219.58,238.80,27.72,41.55,43.38,58.45,13.98,15.07,1.09,1.09
2011,PA,Mathematics,4,Hispanic,225.60,208.07,226.89,245.11,27.42,31.28,48.65,68.72,18.56,20.07,1.51,1.51
2011,RI,Mathematics,4,Hispanic,224.23,206.24,227.12,245.15,29.80,32.83,46.53,67.17,19.41,20.64,1.24,1.24
2011,SC,Mathematics,4,Hispanic,233.77,217.79,234.06,251.09,24.20,20.47,51.36,79.53,26.54,28.17,1.63,1.63
2011,SD,Mathematics,4,Hispanic,226.25,210.99,225.73,241.99,25.22,28.69,53.62,71.31,15.38,17.70,2.32,2.32
2011,TN,Mathematics,4,Hispanic,227.88,210.86,227.14,244.39,25.18,28.19,52.89,71.81,17.59,18.92,1.34,1.34
2011,TX,Mathematics,4,Hispanic,235.01,219.55,236.06,251.68,23.64,18.91,52.05,81.09,27.32,29.03,1.71,1.71
2011,UT,Mathematics,4,Hispanic,222.84,205.32,223.81,242.47,27.70,35.83,47.27,64.17,15.84,16.90,1.06,1.06
2011,VT,Mathematics,4,Hispanic,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2011,VA,Mathematics,4,Hispanic,236.72,220.74,237.30,253.89,26.81,17.32,51.27,82.68,27.39,31.41,4.02,4.02
2011,WA,Mathematics,4,Hispanic,226.07,207.27,227.30,246.28,29.61,32.28,45.87,67.72,19.68,21.85,2.17,2.17
2011,WV,Mathematics,4,Hispanic,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2011,WI,Mathematics,4,Hispanic,227.89,210.81,228.52,246.67,25.89,28.57,49.07,71.43,21.26,22.36,1.10,1.10
2011,WY,Mathematics,4,Hispanic,235.44,218.64,235.78,253.68,25.08,20.09,48.95,79.91,28.93,30.96,2.04,2.04
2011,AL,Mathematics,4,Asian,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2011,AK,Mathematics,4,Asian,233.50,215.87,234.16,253.56,26.97,22.68,48.31,77.32,26.11,29.01,2.90,2.90
2011,AZ,Mathematics,4,Asian,249.08,229.54,251.58,268.98,32.06,12.61,34.23,87.39,39.53,53.16,13.63,13.63
2011,AR,Mathematics,4,Asian,246.70,230.56,250.62,268.89,32.86,16.56,30.14,83.44,40.74,53.30,12.56,12.56
2011,CA,Mathematics,4,Asian,255.70,237.16,258.85,276.36,30.72,8.95,27.68,91.05,44.44,63.37,18.93,18.93
