Year,Jurisdiction,Subject,Grade,Subgroup,Mean,25th Percentile,50th Percentile,75th Percentile,Standard Deviation,Cumulative achievement level - Below Basic,Discrete achievement level - At Basic,Cumulative achievement level - At or above Basic,Discrete achievement level - At Proficient,Cumulative achievement level - At or above Proficient,Discrete achievement level - At Advanced,Cumulative achievement level - At Advanced
2017,WY,Mathematics,4,White,250.40,233.48,251.84,268.82,26.59,9.02,36.72,90.98,43.30,54.26,10.96,10.96
2017,AL,Mathematics,4,Black,218.72,200.39,219.10,238.53,27.65,42.98,42.49,57.02,13.88,14.53,0.65,0.65
2017,AK,Mathematics,4,Black,222.58,202.42,220.02,239.73,30.21,40.38,41.37,59.62,13.83,18.25,4.41,4.41
2017,AZ,Mathematics,4,Black,215.95,195.09,218.16,237.19,30.62,45.52,40.99,54.48,12.35,13.50,1.15,1.15
2017,AR,Mathematics,4,Black,214.30,195.51,215.30,234.49,28.12,48.12,41.23,51.88,10.23,10.64,999.00,999.00
2017,CA,Mathematics,4,Black,217.53,197.43,216.61,239.04,28.63,46.74,38.43,53.26,14.13,14.84,0.71,0.71
2017,CO,Mathematics,4,Black,222.68,199.81,224.97,247.23,33.33,39.01,38.19,60.99,20.21,22.80,2.60,2.60
2017,CT,Mathematics,4,Black,222.16,203.63,224.07,242.18,29.79,36.10,46.89,63.90,15.03,17.00,1.97,1.97
2017,DE,Mathematics,4,Black,222.39,203.55,224.66,243.49,30.39,36.45,44.85,63.55,17.31,18.70,1.39,1.39
2017,DC,Mathematics,4,Black,223.58,201.82,224.89,246.93,32.38,37.59,39.61,62.41,20.28,22.80,2.52,2.52
2017,FL,Mathematics,4,Black,233.34,216.22,233.40,251.16,26.56,22.53,50.20,77.47,23.88,27.28,3.39,3.39
2017,GA,Mathematics,4,Black,223.29,205.36,224.22,242.39,27.80,35.34,47.05,64.66,16.52,17.61,1.09,1.09
2017,HI,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2017,ID,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2017,IL,Mathematics,4,Black,217.02,196.24,217.18,238.16,30.07,45.95,39.18,54.05,13.85,14.87,1.02,1.02
2017,IN,Mathematics,4,Black,225.81,206.99,227.14,245.53,28.78,32.60,46.27,67.40,19.30,21.13,1.83,1.83
2017,IA,Mathematics,4,Black,214.91,193.07,214.18,237.68,31.65,49.65,34.53,50.35,14.95,15.82,0.87,0.87
2017,KS,Mathematics,4,Black,222.54,200.39,222.21,244.89,30.31,40.18,38.86,59.82,18.50,20.97,2.46,2.46
2017,KY,Mathematics,4,Black,217.53,197.32,217.67,239.03,29.33,45.18,39.85,54.82,14.17,14.97,0.80,0.80
2017,LA,Mathematics,4,Black,215.84,197.21,217.43,235.96,28.87,45.25,42.51,54.75,11.80,12.24,999.00,999.00
2017,ME,Mathematics,4,Black,216.28,193.91,215.70,240.70,34.19,48.35,32.07,51.65,17.19,19.58,2.39,2.39
2017,MD,Mathematics,4,Black,226.38,205.88,227.29,248.31,31.10,33.55,42.18,66.45,21.36,24.27,2.90,2.90
2017,MA,Mathematics,4,Black,229.14,210.53,230.81,248.91,27.70,28.53,46.77,71.47,23.03,24.71,1.68,1.68
2017,MI,Mathematics,4,Black,211.10,191.25,210.49,230.97,29.20,54.69,35.62,45.31,9.00,9.69,0.69,0.69
2017,MN,Mathematics,4,Black,222.46,200.00,224.65,245.25,32.80,39.01,39.66,60.99,18.70,21.33,2.63,2.63
2017,MS,Mathematics,4,Black,224.21,207.40,224.66,241.52,25.36,33.84,49.69,66.16,15.51,16.47,0.96,0.96
2017,MO,Mathematics,4,Black,216.17,196.13,215.48,236.45,28.92,47.85,38.58,52.15,12.66,13.58,0.92,0.92
2017,MT,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2017,NE,Mathematics,4,Black,219.92,199.82,218.87,241.32,30.80,43.07,38.97,56.93,15.34,17.96,2.62,2.62
2017,NV,Mathematics,4,Black,216.14,195.47,215.87,237.74,29.49,47.78,37.88,52.22,13.69,14.34,0.65,0.65
2017,NH,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2017,NJ,Mathematics,4,Black,228.14,210.27,230.92,249.06,30.48,28.72,46.08,71.28,23.41,25.20,1.79,1.79
2017,NM,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2017,NY,Mathematics,4,Black,224.47,203.69,225.04,246.55,30.04,36.03,41.54,63.97,20.64,22.43,1.80,1.80
2017,NC,Mathematics,4,Black,224.43,205.37,226.04,244.73,28.73,34.67,45.23,65.33,18.80,20.10,1.29,1.29
2017,ND,Mathematics,4,Black,229.42,209.84,231.07,248.40,27.31,29.65,46.11,70.35,21.68,24.25,2.56,2.56
2017,OH,Mathematics,4,Black,219.84,201.01,220.52,239.28,28.44,40.63,43.89,59.37,14.61,15.48,0.87,0.87
2017,OK,Mathematics,4,Black,217.54,199.81,217.55,234.52,26.39,44.20,44.98,55.80,9.98,10.81,0.83,0.83
2017,OR,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2017,PA,Mathematics,4,Black,216.08,196.99,216.88,236.52,29.78,46.02,40.72,53.98,12.23,13.26,1.03,1.03
2017,RI,Mathematics,4,Black,225.09,208.78,227.12,244.12,27.81,31.14,49.26,68.86,18.53,19.61,1.08,1.08
2017,SC,Mathematics,4,Black,219.20,201.62,220.29,237.88,28.55,40.74,45.86,59.26,12.18,13.40,1.22,1.22
2017,SD,Mathematics,4,Black,218.99,200.80,221.23,239.49,29.23,39.86,45.71,60.14,13.99,14.43,999.00,999.00
2017,TN,Mathematics,4,Black,221.67,202.72,222.03,241.53,28.16,38.73,44.42,61.27,15.41,16.84,1.43,1.43
2017,TX,Mathematics,4,Black,228.55,209.31,228.36,248.37,28.42,29.81,45.90,70.19,21.67,24.29,2.62,2.62
2017,UT,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2017,VT,Mathematics,4,Black,226.19,201.83,227.20,250.97,34.47,34.97,38.24,65.03,22.63,26.79,4.15,4.15
2017,VA,Mathematics,4,Black,230.99,214.55,232.03,248.12,25.36,24.37,51.98,75.63,22.01,23.65,1.64,1.64
2017,WA,Mathematics,4,Black,227.81,207.76,227.81,250.08,29.46,32.05,41.68,67.95,24.33,26.27,1.94,1.94
2017,WV,Mathematics,4,Black,226.08,203.90,228.72,249.18,33.91,34.07,40.89,65.93,20.37,25.04,4.67,4.67
2017,WI,Mathematics,4,Black,210.96,189.67,209.90,231.23,30.50,55.55,33.84,44.45,8.75,10.60,1.86,1.86
2017,WY,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2017,AL,Mathematics,4,Hispanic,217.79,198.74,219.02,238.45,29.74,43.54,41.64,56.46,14.21,14.81,0.60,0.60
2017,AK,Mathematics,4,Hispanic,224.39,204.90,225.66,245.87,29.29,35.11,43.63,64.89,19.66,21.25,1.60,1.60
2017,AZ,Mathematics,4,Hispanic,225.91,205.66,227.04,247.12,30.18,34.11,42.92,65.89,20.31,22.97,2.67,2.67
2017,AR,Mathematics,4,Hispanic,230.35,211.61,232.76,250.86,29.13,27.32,45.36,72.68,24.67,27.32,2.66,2.66
2017,CA,Mathematics,4,Hispanic,222.52,202.78,223.53,243.22,29.80,37.69,43.31,62.31,17.22,19.00,1.78,1.78
2017,CO,Mathematics,4,Hispanic,226.24,205.90,227.65,247.65,30.46,33.37,42.93,66.63,21.17,23.70,2.53,2.53
2017,CT,Mathematics,4,Hispanic,222.92,203.41,222.85,244.33,30.59,38.04,41.33,61.96,18.53,20.62,2.09,2.09
2017,DE,Mathematics,4,Hispanic,228.81,211.72,230.90,248.62,29.00,27.33,48.12,72.67,22.44,24.55,2.11,2.11
2017,DC,Mathematics,4,Hispanic,230.18,208.54,231.26,251.82,31.86,30.32,41.21,69.68,23.66,28.46,4.81,4.81
2017,FL,Mathematics,4,Hispanic,241.56,224.92,242.51,259.63,26.06,14.33,45.27,85.67,35.10,40.39,5.29,5.29
2017,GA,Mathematics,4,Hispanic,228.45,208.45,229.24,249.35,28.74,30.69,44.11,69.31,22.69,25.20,2.52,2.52
2017,HI,Mathematics,4,Hispanic,232.45,212.18,234.14,253.59,29.14,26.90,42.19,73.10,28.04,30.90,2.86,2.86
2017,ID,Mathematics,4,Hispanic,221.53,202.32,221.98,241.58,29.01,38.79,43.78,61.21,16.15,17.43,1.28,1.28
2017,IL,Mathematics,4,Hispanic,226.64,206.65,227.12,246.93,29.33,33.16,44.14,66.84,20.07,22.71,2.64,2.64
2017,IN,Mathematics,4,Hispanic,233.88,213.78,234.24,255.65,30.25,25.37,42.22,74.63,28.08,32.41,4.33,4.33
2017,IA,Mathematics,4,Hispanic,231.29,211.91,231.85,250.07,29.47,27.27,46.26,72.73,22.19,26.47,4.28,4.28
2017,KS,Mathematics,4,Hispanic,232.65,213.68,233.99,252.13,27.56,25.25,45.80,74.75,26.48,28.95,2.47,2.47
2017,KY,Mathematics,4,Hispanic,229.58,211.95,230.70,247.50,26.78,27.68,49.26,72.32,20.82,23.06,2.24,2.24
2017,LA,Mathematics,4,Hispanic,223.72,204.47,224.04,242.48,28.64,36.01,45.38,63.99,16.46,18.61,2.15,2.15
2017,ME,Mathematics,4,Hispanic,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2017,MD,Mathematics,4,Hispanic,228.88,208.13,229.99,251.21,31.56,31.10,41.22,68.90,23.86,27.68,3.82,3.82
2017,MA,Mathematics,4,Hispanic,234.16,215.63,235.00,253.65,27.86,22.95,46.20,77.05,27.06,30.85,3.78,3.78
2017,MI,Mathematics,4,Hispanic,222.84,202.68,221.42,240.59,30.29,38.59,42.55,61.41,15.26,18.85,3.59,3.59
2017,MN,Mathematics,4,Hispanic,228.85,208.51,229.72,249.71,28.76,30.64,43.36,69.36,23.68,26.00,2.32,2.32
2017,MS,Mathematics,4,Hispanic,238.64,222.06,238.41,255.94,23.61,15.26,50.86,84.74,31.42,33.88,2.46,2.46
2017,MO,Mathematics,4,Hispanic,227.48,205.28,228.35,248.52,31.12,33.78,41.63,66.22,21.10,24.59,3.48,3.48
2017,MT,Mathematics,4,Hispanic,229.98,214.60,232.55,249.05,28.78,24.53,50.58,75.47,22.86,24.89,2.03,2.03
2017,NE,Mathematics,4,Hispanic,233.34,214.70,234.21,253.16,27.95,24.11,45.69,75.89,26.83,30.20,3.37,3.37
2017,NV,Mathematics,4,Hispanic,225.26,206.66,227.85,246.18,30.08,32.59,45.85,67.41,19.69,21.56,1.87,1.87
2017,NH,Mathematics,4,Hispanic,226.98,205.37,227.21,248.31,31.18,34.11,41.68,65.89,20.17,24.22,4.05,4.05
2017,NJ,Mathematics,4,Hispanic,235.61,218.34,235.48,253.16,26.83,19.64,50.11,80.36,25.75,30.26,4.51,4.51
2017,NM,Mathematics,4,Hispanic,225.72,205.50,226.49,246.02,29.11,34.40,43.72,65.60,19.54,21.88,2.34,2.34
2017,NY,Mathematics,4,Hispanic,223.43,203.32,225.31,244.28,29.75,36.39,43.75,63.61,18.05,19.86,1.81,1.81
2017,NC,Mathematics,4,Hispanic,234.82,215.79,235.86,255.15,29.06,23.06,44.17,76.94,28.09,32.76,4.67,4.67
2017,ND,Mathematics,4,Hispanic,230.52,212.74,229.49,247.84,26.65,26.51,50.10,73.49,20.59,23.39,2.79,2.79
2017,OH,Mathematics,4,Hispanic,229.10,210.71,229.50,247.94,30.26,28.78,47.09,71.22,20.97,24.13,3.17,3.17
2017,OK,Mathematics,4,Hispanic,229.73,211.53,231.49,249.06,27.78,27.68,47.24,72.32,23.24,25.09,1.85,1.85
2017,OR,Mathematics,4,Hispanic,218.47,194.23,219.52,242.93,33.93,44.03,36.21,55.97,17.44,19.76,2.32,2.32
2017,PA,Mathematics,4,Hispanic,220.85,201.28,221.90,240.77,29.32,39.45,43.58,60.55,15.63,16.97,1.34,1.34
2017,RI,Mathematics,4,Hispanic,224.24,204.53,227.39,246.42,32.37,33.90,43.79,66.10,20.17,22.31,2.14,2.14
2017,SC,Mathematics,4,Hispanic,230.26,210.69,230.90,249.65,28.61,28.74,45.51,71.26,21.90,25.75,3.84,3.84
2017,SD,Mathematics,4,Hispanic,228.91,207.49,231.51,251.96,30.47,30.58,41.20,69.42,26.08,28.22,2.14,2.14
2017,TN,Mathematics,4,Hispanic,225.55,205.55,227.11,245.84,30.80,33.81,44.43,66.19,19.11,21.76,2.65,2.65
2017,TX,Mathematics,4,Hispanic,235.84,217.67,236.52,256.15,29.18,21.39,45.14,78.61,28.67,33.47,4.79,4.79
2017,UT,Mathematics,4,Hispanic,226.17,204.03,226.97,248.98,31.61,35.21,39.87,64.79,21.95,24.92,2.98,2.98
2017,VT,Mathematics,4,Hispanic,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2017,VA,Mathematics,4,Hispanic,234.96,215.95,235.80,254.00,28.61,23.05,46.44,76.95,25.64,30.51,4.88,4.88
2017,WA,Mathematics,4,Hispanic,226.03,204.77,226.74,247.08,31.78,34.81,42.09,65.19,19.34,23.10,3.76,3.76
2017,WV,Mathematics,4,Hispanic,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2017,WI,Mathematics,4,Hispanic,225.04,202.78,226.61,248.16,31.05,36.28,39.68,63.72,21.68,24.04,2.36,2.36
2017,WY,Mathematics,4,Hispanic,237.28,218.92,239.49,257.51,29.08,19.87,44.20,80.13,31.41,35.93,4.53,4.53
2017,AL,Mathematics,4,Asian,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2017,AK,Mathematics,4,Asian,227.03,205.61,229.09,249.61,31.63,33.21,41.43,66.79,22.36,25.36,3.00,3.00
2017,AZ,Mathematics,4,Asian,252.98,225.94,257.86,277.42,36.59,17.78,21.51,82.22,39.54,60.71,21.17,21.17
2017,AR,Mathematics,4,Asian,235.86,208.44,236.86,262.18,37.77,29.84,33.10,70.16,26.02,37.06,11.04,11.04
2017,CA,Mathematics,4,Asian,258.01,238.20,259.76,278.96,30.15,8.05,28.07,91.95,42.01,63.88,21.87,21.87
