Year,Jurisdiction,Subject,Grade,Subgroup,Mean,25th Percentile,50th Percentile,75th Percentile,Standard Deviation,Cumulative achievement level - Below Basic,Discrete achievement level - At Basic,Cumulative achievement level - At or above Basic,Discrete achievement level - At Proficient,Cumulative achievement level - At or above Proficient,Discrete achievement level - At Advanced,Cumulative achievement level - At Advanced
2013,ME,Mathematics,4,White,246.73,229.70,248.05,265.24,27.10,11.50,39.98,88.50,39.65,48.52,8.87,8.87
2013,MD,Mathematics,4,White,259.64,242.13,261.03,279.12,28.92,6.53,26.70,93.47,45.14,66.77,21.63,21.63
2013,MA,Mathematics,4,White,259.66,243.53,260.95,276.92,25.31,4.16,27.75,95.84,49.69,68.09,18.40,18.40
2013,MI,Mathematics,4,White,243.96,226.46,245.88,263.49,28.10,14.18,40.55,85.82,37.98,45.27,7.29,7.29
2013,MN,Mathematics,4,White,259.03,242.65,260.72,276.70,26.05,4.99,27.80,95.01,48.80,67.21,18.41,18.41
2013,MS,Mathematics,4,White,243.23,227.22,243.97,260.59,24.52,11.57,46.03,88.43,37.87,42.41,4.53,4.53
2013,MO,Mathematics,4,White,245.03,229.58,246.45,262.35,25.96,11.15,42.99,88.85,39.40,45.86,6.45,6.45
2013,MT,Mathematics,4,White,247.70,231.72,249.14,265.34,25.69,9.83,39.93,90.17,42.29,50.25,7.96,7.96
2013,NE,Mathematics,4,White,250.52,234.23,251.74,268.18,25.75,8.17,37.51,91.83,44.05,54.31,10.26,10.26
2013,NV,Mathematics,4,White,245.12,229.61,246.63,262.69,25.66,11.41,42.47,88.59,39.71,46.12,6.41,6.41
2013,NH,Mathematics,4,White,254.11,238.82,255.33,271.10,24.85,6.27,33.44,93.73,47.86,60.29,12.43,12.43
2013,NJ,Mathematics,4,White,254.38,239.07,255.90,271.37,25.35,6.07,32.98,93.93,48.48,60.96,12.48,12.48
2013,NM,Mathematics,4,White,245.51,226.98,247.55,265.57,28.68,13.84,38.22,86.16,39.35,47.94,8.59,8.59
2013,NY,Mathematics,4,White,248.07,232.27,249.22,265.68,25.51,9.34,40.30,90.66,42.29,50.36,8.07,8.07
2013,NC,Mathematics,4,White,254.01,238.12,255.73,271.25,25.63,6.45,33.11,93.55,47.97,60.44,12.47,12.47
2013,ND,Mathematics,4,White,249.27,233.59,250.25,265.70,24.14,7.70,40.21,92.30,43.91,52.09,8.18,8.18
2013,OH,Mathematics,4,White,251.72,234.95,253.22,269.71,26.79,8.61,34.93,91.39,44.28,56.46,12.17,12.17
2013,OK,Mathematics,4,White,245.15,229.30,246.04,262.00,24.44,10.16,44.87,89.84,39.08,44.97,5.89,5.89
2013,OR,Mathematics,4,White,244.89,226.94,246.41,263.88,28.01,13.54,40.14,86.46,38.07,46.32,8.25,8.25
2013,PA,Mathematics,4,White,249.60,232.85,250.30,267.80,26.28,9.04,38.85,90.96,41.80,52.11,10.31,10.31
2013,RI,Mathematics,4,White,249.82,233.51,251.26,268.16,26.57,9.23,37.38,90.77,43.20,53.39,10.19,10.19
2013,SC,Mathematics,4,White,246.83,230.34,248.29,264.64,26.56,10.97,40.22,89.03,40.38,48.81,8.43,8.43
2013,SD,Mathematics,4,White,246.98,232.00,247.80,263.22,24.03,8.70,43.29,91.30,41.61,48.01,6.39,6.39
2013,TN,Mathematics,4,White,246.53,229.27,248.75,265.88,28.14,12.60,37.78,87.40,40.59,49.62,9.02,9.02
2013,TX,Mathematics,4,White,255.06,240.27,255.83,271.77,24.74,5.59,32.95,94.41,48.32,61.47,13.15,13.15
2013,UT,Mathematics,4,White,248.20,230.58,249.67,266.99,27.62,10.93,38.08,89.07,41.02,50.98,9.96,9.96
2013,VT,Mathematics,4,White,248.50,230.23,250.73,268.63,28.57,11.93,35.46,88.07,41.66,52.61,10.94,10.94
2013,VA,Mathematics,4,White,251.56,235.87,252.50,268.24,24.85,7.04,37.17,92.96,45.58,55.79,10.21,10.21
2013,WA,Mathematics,4,White,251.24,234.35,252.89,269.22,26.64,8.65,35.42,91.35,44.32,55.93,11.61,11.61
2013,WV,Mathematics,4,White,237.71,220.36,239.15,256.68,27.24,18.74,45.64,81.26,31.49,35.62,4.14,4.14
2013,WI,Mathematics,4,White,252.08,235.67,253.50,269.97,26.10,7.75,35.32,92.25,45.31,56.93,11.62,11.62
2013,WY,Mathematics,4,White,249.21,233.94,250.26,265.31,23.61,7.36,40.55,92.64,44.68,52.09,7.41,7.41
2013,AL,Mathematics,4,Black,215.32,198.17,215.84,232.49,25.68,47.06,43.67,52.94,8.94,9.27,999.00,999.00
2013,AK,Mathematics,4,Black,228.15,211.35,229.25,246.08,25.92,28.12,50.31,71.88,19.66,21.56,1.90,1.90
2013,AZ,Mathematics,4,Black,230.13,213.37,232.09,248.16,26.13,25.89,50.23,74.11,22.01,23.88,1.87,1.87
2013,AR,Mathematics,4,Black,222.66,205.33,223.54,241.87,26.36,36.32,46.79,63.68,16.50,16.89,999.00,999.00
2013,CA,Mathematics,4,Black,221.41,201.39,221.83,242.10,29.46,40.25,41.49,59.75,16.79,18.26,1.47,1.47
2013,CO,Mathematics,4,Black,226.60,209.73,229.42,247.04,29.72,29.59,48.15,70.41,20.30,22.26,1.96,1.96
2013,CT,Mathematics,4,Black,219.06,200.64,219.79,238.34,27.00,42.82,43.60,57.18,12.90,13.57,0.67,0.67
2013,DE,Mathematics,4,Black,229.44,213.74,230.56,246.20,24.22,25.29,53.49,74.71,20.28,21.22,0.94,0.94
2013,DC,Mathematics,4,Black,220.89,200.44,221.98,242.77,30.93,39.93,41.17,60.07,17.49,18.91,1.42,1.42
2013,FL,Mathematics,4,Black,227.77,211.72,228.60,245.02,24.94,27.89,52.15,72.11,19.15,19.95,0.80,0.80
2013,GA,Mathematics,4,Black,226.32,208.61,225.93,244.76,27.12,32.23,47.39,67.77,18.53,20.37,1.85,1.85
2013,HI,Mathematics,4,Black,232.31,214.69,238.49,254.63,29.85,24.36,41.94,75.64,32.68,33.70,1.01,1.01
2013,ID,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2013,IL,Mathematics,4,Black,219.88,200.87,220.33,239.45,28.72,41.44,42.95,58.56,14.23,15.61,1.38,1.38
2013,IN,Mathematics,4,Black,227.38,210.59,228.52,245.83,26.09,29.21,49.61,70.79,20.05,21.17,1.13,1.13
2013,IA,Mathematics,4,Black,218.31,197.85,216.64,237.63,28.15,46.33,37.37,53.67,15.59,16.29,0.71,0.71
2013,KS,Mathematics,4,Black,228.19,210.86,228.55,246.29,26.17,28.66,49.38,71.34,20.57,21.96,1.39,1.39
2013,KY,Mathematics,4,Black,223.90,205.10,224.71,243.82,27.66,35.49,45.12,64.51,18.28,19.39,1.11,1.11
2013,LA,Mathematics,4,Black,220.86,204.63,221.52,238.21,25.36,37.87,49.04,62.13,12.64,13.09,999.00,999.00
2013,ME,Mathematics,4,Black,226.70,204.96,229.81,248.71,28.67,34.26,40.83,65.74,23.43,24.91,1.48,1.48
2013,MD,Mathematics,4,Black,227.30,208.95,227.68,246.06,27.60,31.03,47.06,68.97,19.80,21.91,2.12,2.12
2013,MA,Mathematics,4,Black,230.44,210.89,230.02,250.02,30.12,28.73,45.19,71.27,21.31,26.08,4.76,4.76
2013,MI,Mathematics,4,Black,212.35,193.01,212.09,231.46,28.26,52.63,37.43,47.37,9.20,9.93,0.73,0.73
2013,MN,Mathematics,4,Black,232.03,211.60,233.49,254.66,30.45,27.35,40.89,72.65,28.42,31.76,3.34,3.34
2013,MS,Mathematics,4,Black,220.30,204.50,221.01,236.87,24.18,38.69,49.99,61.31,10.95,11.32,999.00,999.00
2013,MO,Mathematics,4,Black,219.33,201.60,220.86,238.61,27.72,40.24,46.33,59.76,12.75,13.43,0.68,0.68
2013,MT,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2013,NE,Mathematics,4,Black,214.69,194.50,215.17,235.26,29.68,48.29,39.33,51.71,12.07,12.38,999.00,999.00
2013,NV,Mathematics,4,Black,221.25,202.63,223.43,241.38,29.46,37.99,45.02,62.01,16.00,16.99,0.98,0.98
2013,NH,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2013,NJ,Mathematics,4,Black,228.99,211.33,230.57,248.14,27.93,27.99,47.81,72.01,22.37,24.21,1.84,1.84
2013,NM,Mathematics,4,Black,224.98,201.91,224.69,248.44,31.09,39.05,36.60,60.95,21.42,24.34,2.93,2.93
2013,NY,Mathematics,4,Black,224.70,207.75,226.04,242.40,25.74,32.61,50.40,67.39,16.09,16.98,0.89,0.89
2013,NC,Mathematics,4,Black,230.29,214.41,231.54,247.20,24.67,24.45,53.07,75.55,21.29,22.48,1.19,1.19
2013,ND,Mathematics,4,Black,239.35,223.83,239.83,256.02,25.70,15.67,49.72,84.33,30.26,34.61,4.35,4.35
2013,OH,Mathematics,4,Black,221.56,203.02,223.02,241.21,27.32,38.46,45.92,61.54,15.01,15.62,0.62,0.62
2013,OK,Mathematics,4,Black,219.43,201.40,219.38,237.40,26.98,42.03,44.41,57.97,12.59,13.56,0.97,0.97
2013,OR,Mathematics,4,Black,220.30,203.65,221.39,238.40,29.27,39.18,44.38,60.82,15.68,16.44,0.76,0.76
2013,PA,Mathematics,4,Black,225.83,209.04,226.61,243.29,26.02,31.09,50.15,68.91,17.77,18.76,0.99,0.99
2013,RI,Mathematics,4,Black,224.10,206.42,225.96,244.06,27.68,34.26,47.10,65.74,17.89,18.64,0.75,0.75
2013,SC,Mathematics,4,Black,221.82,205.03,223.34,240.16,27.06,36.42,48.33,63.58,14.51,15.25,0.74,0.74
2013,SD,Mathematics,4,Black,221.17,204.82,221.54,237.23,26.56,37.14,49.02,62.86,12.48,13.84,1.36,1.36
2013,TN,Mathematics,4,Black,220.72,202.67,220.58,239.19,27.40,40.20,44.75,59.80,13.98,15.05,1.08,1.08
2013,TX,Mathematics,4,Black,230.80,214.49,231.57,248.29,24.89,24.48,51.43,75.52,22.94,24.09,1.15,1.15
2013,UT,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2013,VT,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2013,VA,Mathematics,4,Black,229.19,212.47,230.39,247.16,25.31,27.00,50.50,73.00,21.56,22.49,0.93,0.93
2013,WA,Mathematics,4,Black,230.56,212.05,233.76,251.66,30.38,26.67,44.53,73.33,26.41,28.80,2.39,2.39
2013,WV,Mathematics,4,Black,228.29,209.08,228.23,248.58,28.14,30.43,44.90,69.57,22.72,24.67,1.95,1.95
2013,WI,Mathematics,4,Black,216.11,197.63,217.02,235.97,29.59,45.68,42.20,54.32,11.12,12.12,1.00,1.00
2013,WY,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2013,AL,Mathematics,4,Hispanic,228.08,209.63,227.40,247.03,27.51,30.32,46.69,69.68,20.34,22.99,2.65,2.65
2013,AK,Mathematics,4,Hispanic,234.62,215.57,236.39,255.26,27.96,23.35,43.61,76.65,29.87,33.03,3.16,3.16
2013,AZ,Mathematics,4,Hispanic,232.05,214.32,232.97,251.58,28.64,24.62,47.45,75.38,24.83,27.93,3.10,3.10
2013,AR,Mathematics,4,Hispanic,234.05,217.86,235.80,252.94,27.53,20.98,48.48,79.02,28.25,30.54,2.30,2.30
2013,CA,Mathematics,4,Hispanic,223.61,205.56,224.77,243.33,28.11,35.35,45.98,64.65,17.56,18.67,1.12,1.12
2013,CO,Mathematics,4,Hispanic,232.83,214.45,233.95,253.02,28.73,24.40,45.65,75.60,26.66,29.95,3.29,3.29
2013,CT,Mathematics,4,Hispanic,224.03,205.64,224.81,243.26,27.70,34.89,46.49,65.11,17.24,18.62,1.39,1.39
2013,DE,Mathematics,4,Hispanic,234.41,218.35,235.15,250.56,24.90,19.62,53.21,80.38,24.18,27.17,2.99,2.99
2013,DC,Mathematics,4,Hispanic,227.53,210.04,229.46,247.42,30.81,29.17,47.53,70.83,20.26,23.31,3.05,3.05
2013,FL,Mathematics,4,Hispanic,238.31,220.89,239.79,257.46,27.39,18.18,45.50,81.82,31.70,36.32,4.62,4.62
2013,GA,Mathematics,4,Hispanic,235.22,215.26,236.38,254.91,28.29,23.48,43.76,76.52,28.36,32.76,4.40,4.40
2013,HI,Mathematics,4,Hispanic,241.31,222.76,243.52,262.42,30.10,17.04,40.41,82.96,34.54,42.55,8.01,8.01
2013,ID,Mathematics,4,Hispanic,225.16,206.22,225.85,244.53,28.31,33.53,46.15,66.47,18.57,20.32,1.75,1.75
2013,IL,Mathematics,4,Hispanic,229.36,210.80,230.04,248.82,28.39,28.54,46.64,71.46,21.89,24.82,2.94,2.94
2013,IN,Mathematics,4,Hispanic,241.70,225.12,242.33,258.41,24.70,13.58,46.95,86.42,34.73,39.47,4.74,4.74
2013,IA,Mathematics,4,Hispanic,233.59,216.47,236.42,252.47,27.34,21.98,47.73,78.02,28.00,30.30,2.30,2.30
2013,KS,Mathematics,4,Hispanic,235.38,219.00,236.26,253.11,25.66,19.42,49.53,80.58,28.57,31.06,2.48,2.48
2013,KY,Mathematics,4,Hispanic,233.86,215.33,234.28,252.83,28.77,23.86,46.22,76.14,25.52,29.93,4.40,4.40
2013,LA,Mathematics,4,Hispanic,231.79,212.77,234.04,251.66,26.96,26.46,44.59,73.54,27.03,28.95,1.92,1.92
2013,ME,Mathematics,4,Hispanic,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2013,MD,Mathematics,4,Hispanic,234.32,213.68,235.26,256.61,31.44,25.19,42.08,74.81,27.25,32.73,5.47,5.47
2013,MA,Mathematics,4,Hispanic,234.19,214.42,235.64,254.69,29.49,24.51,43.29,75.49,27.63,32.20,4.57,4.57
2013,MI,Mathematics,4,Hispanic,225.77,204.58,225.72,246.50,31.59,35.74,42.00,64.26,17.86,22.26,4.40,4.40
2013,MN,Mathematics,4,Hispanic,233.60,211.76,236.89,255.88,31.94,26.69,39.75,73.31,28.00,33.57,5.57,5.57
2013,MS,Mathematics,4,Hispanic,230.42,211.98,231.95,249.95,27.86,27.20,46.16,72.80,24.23,26.64,2.40,2.40
2013,MO,Mathematics,4,Hispanic,233.12,216.10,234.59,252.15,27.91,22.74,48.50,77.26,25.86,28.76,2.90,2.90
2013,MT,Mathematics,4,Hispanic,236.61,219.69,237.64,255.96,25.98,18.58,47.63,81.42,31.68,33.78,2.10,2.10
2013,NE,Mathematics,4,Hispanic,227.33,210.50,227.68,244.98,26.27,29.42,50.12,70.58,18.87,20.46,1.59,1.59
2013,NV,Mathematics,4,Hispanic,229.97,213.74,232.22,248.56,27.38,25.19,50.45,74.81,22.63,24.35,1.73,1.73
2013,NH,Mathematics,4,Hispanic,235.92,217.06,237.20,256.32,27.23,21.67,43.84,78.33,31.33,34.49,3.16,3.16
2013,NJ,Mathematics,4,Hispanic,234.37,217.41,235.53,252.59,27.29,21.08,49.07,78.92,26.62,29.84,3.22,3.22
2013,NM,Mathematics,4,Hispanic,229.38,210.65,230.62,249.55,28.72,28.93,45.34,71.07,23.30,25.73,2.42,2.42
2013,NY,Mathematics,4,Hispanic,228.80,212.02,230.71,248.00,27.85,27.36,49.08,72.64,21.82,23.56,1.73,1.73
2013,NC,Mathematics,4,Hispanic,238.96,222.84,239.76,255.53,23.89,14.94,50.50,85.06,31.52,34.56,3.04,3.04
2013,ND,Mathematics,4,Hispanic,237.34,223.90,237.81,250.68,22.58,13.27,59.55,86.73,24.03,27.18,3.14,3.14
2013,OH,Mathematics,4,Hispanic,237.09,220.13,238.60,256.32,26.31,18.66,45.46,81.34,33.12,35.87,2.76,2.76
2013,OK,Mathematics,4,Hispanic,229.23,212.69,229.60,246.37,24.95,26.60,52.11,73.40,19.58,21.29,1.71,1.71
2013,OR,Mathematics,4,Hispanic,224.17,204.87,224.47,243.83,30.46,35.55,44.15,64.45,17.58,20.29,2.71,2.71
2013,PA,Mathematics,4,Hispanic,229.16,209.73,230.03,248.54,28.25,29.37,46.27,70.63,21.59,24.35,2.76,2.76
2013,RI,Mathematics,4,Hispanic,225.67,207.23,227.97,247.26,30.04,32.30,44.93,67.70,21.16,22.78,1.61,1.61
2013,SC,Mathematics,4,Hispanic,228.83,212.22,230.80,248.91,28.83,27.11,48.03,72.89,23.15,24.86,1.71,1.71
2013,SD,Mathematics,4,Hispanic,225.72,210.47,226.78,241.74,23.66,29.66,54.13,70.34,15.55,16.21,0.67,0.67
2013,TN,Mathematics,4,Hispanic,228.92,212.06,229.95,246.70,24.52,27.46,50.72,72.54,20.97,21.82,0.85,0.85
2013,TX,Mathematics,4,Hispanic,234.75,217.69,235.57,253.04,26.22,20.66,49.00,79.34,27.70,30.34,2.65,2.65
2013,UT,Mathematics,4,Hispanic,221.28,202.40,222.93,241.32,28.64,38.96,44.62,61.04,15.26,16.41,1.15,1.15
2013,VT,Mathematics,4,Hispanic,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2013,VA,Mathematics,4,Hispanic,236.43,219.29,236.77,253.79,25.56,18.89,49.03,81.11,28.75,32.09,3.34,3.34
2013,WA,Mathematics,4,Hispanic,229.43,211.62,230.98,248.12,27.86,27.63,48.48,72.37,21.59,23.89,2.30,2.30
2013,WV,Mathematics,4,Hispanic,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2013,WI,Mathematics,4,Hispanic,227.72,210.04,228.85,247.26,28.25,29.55,47.38,70.45,21.19,23.07,1.88,1.88
2013,WY,Mathematics,4,Hispanic,234.94,218.37,235.57,252.16,25.32,20.36,50.25,79.64,26.32,29.39,3.07,3.07
2013,AL,Mathematics,4,Asian,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2013,AK,Mathematics,4,Asian,233.38,213.69,233.91,254.39,28.98,25.29,43.13,74.71,27.60,31.58,3.98,3.98
2013,AZ,Mathematics,4,Asian,256.49,235.61,256.87,279.06,33.21,8.85,30.62,91.15,38.39,60.53,22.14,22.14
2013,AR,Mathematics,4,Asian,257.68,236.89,258.93,278.87,28.77,6.02,31.04,93.98,42.01,62.94,20.94,20.94
2013,CA,Mathematics,4,Asian,253.81,234.27,255.42,276.51,30.59,10.08,31.60,89.92,39.36,58.31,18.95,18.95
