Year,Jurisdiction,Subject,Grade,Subgroup,Mean,25th Percentile,50th Percentile,75th Percentile,Standard Deviation,Cumulative achievement level - Below Basic,Discrete achievement level - At Basic,Cumulative achievement level - At or above Basic,Discrete achievement level - At Proficient,Cumulative achievement level - At or above Proficient,Discrete achievement level - At Advanced,Cumulative achievement level - At Advanced
2015,TN,Mathematics,4,All,240.67,222.40,242.26,260.51,28.60,17.50,42.33,82.50,33.63,40.17,6.54,6.54
2015,TX,Mathematics,4,All,244.00,226.08,244.96,263.39,28.45,14.12,41.90,85.88,35.72,43.98,8.26,8.26
2015,UT,Mathematics,4,All,242.56,224.48,244.64,262.75,29.35,15.90,40.33,84.10,36.37,43.76,7.39,7.39
2015,VT,Mathematics,4,All,243.25,223.85,243.84,263.63,28.81,15.35,41.45,84.65,34.51,43.19,8.69,8.69
2015,VA,Mathematics,4,All,246.61,227.71,247.07,266.12,28.33,12.68,39.97,87.32,36.96,47.35,10.39,10.39
2015,WA,Mathematics,4,All,244.98,223.73,246.33,267.63,32.40,16.97,36.09,83.03,34.82,46.93,12.11,12.11
2015,WV,Mathematics,4,All,235.20,216.66,236.31,255.18,29.21,22.34,45.09,77.66,28.02,32.57,4.55,4.55
2015,WI,Mathematics,4,All,243.31,223.23,245.34,264.69,30.50,17.26,37.33,82.74,36.25,45.41,9.17,9.17
2015,WY,Mathematics,4,All,246.76,229.54,247.88,265.40,27.29,11.58,40.11,88.42,39.35,48.30,8.96,8.96
2015,AL,Mathematics,4,White,239.06,223.32,239.73,255.81,24.42,14.59,50.34,85.41,31.93,35.07,3.14,3.14
2015,AK,Mathematics,4,White,246.28,228.84,247.20,264.27,27.71,11.43,41.41,88.57,38.28,47.16,8.88,8.88
2015,AZ,Mathematics,4,White,250.85,234.00,252.96,269.61,27.17,9.84,33.71,90.16,45.05,56.45,11.40,11.40
2015,AR,Mathematics,4,White,240.21,223.49,241.36,258.36,26.01,15.51,46.30,84.49,33.74,38.18,4.44,4.44
2015,CA,Mathematics,4,White,245.61,229.58,247.38,263.28,26.09,11.50,41.00,88.50,40.95,47.50,6.56,6.56
2015,CO,Mathematics,4,White,252.72,235.89,254.43,270.91,26.72,7.80,34.56,92.20,44.73,57.64,12.90,12.90
2015,CT,Mathematics,4,White,248.75,231.72,250.51,267.06,26.73,10.27,37.47,89.73,42.83,52.26,9.43,9.43
2015,DE,Mathematics,4,White,247.34,231.99,249.20,265.33,26.36,10.24,39.53,89.76,42.47,50.23,7.76,7.76
2015,DC,Mathematics,4,White,273.76,259.64,275.35,289.87,24.30,1.90,12.82,98.10,47.53,85.28,37.75,37.75
2015,FL,Mathematics,4,White,250.86,234.16,251.40,267.78,25.12,7.49,38.64,92.51,43.28,53.87,10.59,10.59
2015,GA,Mathematics,4,White,245.36,228.82,247.00,263.15,26.01,11.78,41.59,88.22,39.72,46.64,6.91,6.91
2015,HI,Mathematics,4,White,248.01,229.21,248.81,268.88,28.66,11.79,38.23,88.21,38.86,49.98,11.12,11.12
2015,ID,Mathematics,4,White,243.47,225.23,244.51,262.73,27.29,14.50,41.66,85.50,36.78,43.83,7.05,7.05
2015,IL,Mathematics,4,White,247.62,229.66,248.26,267.49,29.17,11.38,39.61,88.62,37.66,49.01,11.35,11.35
2015,IN,Mathematics,4,White,251.80,236.07,253.10,269.09,25.48,7.34,35.92,92.66,45.91,56.74,10.83,10.83
2015,IA,Mathematics,4,White,247.60,229.69,249.11,267.09,27.64,11.49,38.32,88.51,40.49,50.19,9.69,9.69
2015,KS,Mathematics,4,White,247.30,230.51,248.79,265.42,26.57,10.92,39.37,89.08,40.84,49.71,8.87,8.87
2015,KY,Mathematics,4,White,243.83,226.41,244.68,261.92,26.93,13.55,42.94,86.45,36.17,43.51,7.35,7.35
2015,LA,Mathematics,4,White,242.19,226.01,242.68,259.01,24.87,12.78,47.40,87.22,34.74,39.82,5.08,5.08
2015,ME,Mathematics,4,White,243.36,225.59,243.77,262.27,27.64,14.04,43.49,85.96,34.68,42.47,7.79,7.79
2015,MD,Mathematics,4,White,251.85,235.66,252.80,269.88,27.18,8.26,35.70,91.74,43.92,56.04,12.12,12.12
2015,MA,Mathematics,4,White,256.13,239.46,256.71,272.96,25.11,4.78,33.20,95.22,47.16,62.01,14.85,14.85
2015,MI,Mathematics,4,White,240.72,223.63,241.40,259.23,26.64,15.40,45.54,84.60,33.95,39.06,5.11,5.11
2015,MN,Mathematics,4,White,256.83,239.21,257.88,275.58,27.23,6.05,31.39,93.95,45.22,62.56,17.34,17.34
2015,MS,Mathematics,4,White,244.89,229.36,245.30,261.36,24.02,9.65,46.49,90.35,38.14,43.85,5.71,5.71
2015,MO,Mathematics,4,White,243.64,227.38,244.94,261.70,26.45,12.40,43.77,87.60,37.85,43.84,5.99,5.99
2015,MT,Mathematics,4,White,245.43,228.32,246.45,263.34,25.86,11.50,42.48,88.50,38.69,46.03,7.34,7.34
2015,NE,Mathematics,4,White,250.90,235.98,252.46,267.96,25.04,7.77,36.17,92.23,46.64,56.06,9.42,9.42
2015,NV,Mathematics,4,White,245.97,231.17,248.33,263.78,26.30,11.19,39.88,88.81,42.31,48.92,6.62,6.62
2015,NH,Mathematics,4,White,249.80,233.60,250.74,267.28,25.78,8.36,39.00,91.64,42.81,52.64,9.82,9.82
2015,NJ,Mathematics,4,White,254.24,238.83,255.51,270.70,24.69,5.67,33.60,94.33,48.66,60.73,12.07,12.07
2015,NM,Mathematics,4,White,241.34,223.82,243.26,260.00,27.39,16.33,42.27,83.67,35.68,41.40,5.72,5.72
2015,NY,Mathematics,4,White,245.14,228.37,246.73,262.86,26.36,12.04,41.37,87.96,39.23,46.60,7.36,7.36
2015,NC,Mathematics,4,White,253.42,237.32,254.72,270.30,24.95,6.11,35.16,93.89,46.68,58.73,12.05,12.05
2015,ND,Mathematics,4,White,248.71,232.69,249.21,265.68,25.21,8.30,41.35,91.70,41.30,50.34,9.04,9.04
2015,OH,Mathematics,4,White,248.81,232.37,250.10,267.15,26.41,9.44,38.89,90.56,42.26,51.67,9.41,9.41
2015,OK,Mathematics,4,White,245.08,228.78,245.42,262.34,25.09,10.46,45.35,89.54,37.51,44.19,6.68,6.68
2015,OR,Mathematics,4,White,242.64,224.35,244.20,262.43,28.28,15.68,40.95,84.32,36.27,43.36,7.09,7.09
2015,PA,Mathematics,4,White,249.68,231.92,251.36,268.97,28.00,10.73,35.90,89.27,41.55,53.37,11.82,11.82
2015,RI,Mathematics,4,White,245.94,229.62,247.62,264.61,26.92,11.85,40.27,88.15,40.19,47.88,7.69,7.69
2015,SC,Mathematics,4,White,246.71,230.35,247.78,265.03,26.50,10.36,41.69,89.64,39.62,47.94,8.32,8.32
2015,SD,Mathematics,4,White,245.54,230.30,247.07,262.47,24.51,10.09,43.08,89.91,41.62,46.82,5.20,5.20
2015,TN,Mathematics,4,White,245.91,229.23,247.55,264.36,27.07,12.00,40.41,88.00,39.56,47.58,8.02,8.02
2015,TX,Mathematics,4,White,254.61,237.75,255.74,273.23,26.81,6.95,32.99,93.05,45.51,60.06,14.54,14.54
2015,UT,Mathematics,4,White,246.67,229.75,248.34,265.36,27.50,11.71,39.29,88.29,40.37,49.01,8.63,8.63
2015,VT,Mathematics,4,White,243.76,224.47,244.24,263.89,28.35,14.75,41.61,85.25,34.87,43.64,8.77,8.77
2015,VA,Mathematics,4,White,252.74,235.87,253.87,270.71,25.86,7.43,35.47,92.57,44.45,57.11,12.65,12.65
2015,WA,Mathematics,4,White,251.27,232.98,253.02,271.20,28.70,10.17,34.25,89.83,41.93,55.58,13.65,13.65
2015,WV,Mathematics,4,White,235.99,217.78,237.34,255.88,28.78,21.27,45.14,78.73,29.09,33.58,4.49,4.49
2015,WI,Mathematics,4,White,250.10,232.26,251.67,268.82,26.97,9.93,36.24,90.07,42.72,53.83,11.11,11.11
2015,WY,Mathematics,4,White,250.50,234.24,251.53,267.83,25.71,8.11,37.99,91.89,43.70,53.90,10.20,10.20
2015,AL,Mathematics,4,Black,217.15,201.38,218.09,234.40,25.72,43.42,46.28,56.58,10.06,10.30,999.00,999.00
2015,AK,Mathematics,4,Black,221.09,204.48,221.28,237.37,24.76,39.19,47.09,60.81,12.73,13.72,0.99,0.99
2015,AZ,Mathematics,4,Black,231.08,210.26,233.54,254.57,30.58,28.34,39.78,71.66,28.75,31.88,3.13,3.13
2015,AR,Mathematics,4,Black,220.81,203.73,221.89,239.59,26.56,38.53,46.58,61.47,14.65,14.89,999.00,999.00
2015,CA,Mathematics,4,Black,222.32,203.61,223.69,242.92,29.24,37.41,44.69,62.59,16.66,17.91,1.25,1.25
2015,CO,Mathematics,4,Black,221.10,198.73,222.64,245.02,31.80,40.01,39.45,59.99,18.48,20.54,2.06,2.06
2015,CT,Mathematics,4,Black,218.40,200.14,218.58,236.62,26.93,42.66,44.53,57.34,12.29,12.81,0.52,0.52
2015,DE,Mathematics,4,Black,226.72,210.32,228.57,244.88,25.90,29.37,51.41,70.63,18.41,19.22,0.81,0.81
2015,DC,Mathematics,4,Black,222.73,202.89,223.89,244.24,30.16,37.63,42.58,62.37,18.11,19.79,1.68,1.68
2015,FL,Mathematics,4,Black,227.80,210.43,229.19,245.86,25.78,29.24,49.82,70.76,19.67,20.93,1.27,1.27
2015,GA,Mathematics,4,Black,223.84,205.30,223.47,242.87,27.54,36.45,44.59,63.55,17.47,18.96,1.48,1.48
2015,HI,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2015,ID,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2015,IL,Mathematics,4,Black,215.04,195.76,215.08,235.18,28.66,48.55,39.37,51.45,11.44,12.08,0.64,0.64
2015,IN,Mathematics,4,Black,229.44,212.72,230.33,246.86,25.81,26.32,51.76,73.68,20.16,21.92,1.76,1.76
2015,IA,Mathematics,4,Black,222.09,202.00,225.64,243.36,31.77,36.78,44.92,63.22,15.97,18.30,2.34,2.34
2015,KS,Mathematics,4,Black,217.79,198.46,219.43,238.23,29.17,42.58,43.88,57.42,12.62,13.54,0.92,0.92
2015,KY,Mathematics,4,Black,226.30,208.56,226.66,244.32,25.65,31.63,48.74,68.37,18.81,19.63,0.82,0.82
2015,LA,Mathematics,4,Black,223.73,206.64,224.02,240.69,25.54,35.03,49.37,64.97,14.42,15.60,1.18,1.18
2015,ME,Mathematics,4,Black,222.54,202.41,223.39,242.69,31.48,36.37,45.47,63.63,15.29,18.16,2.88,2.88
2015,MD,Mathematics,4,Black,223.96,204.29,224.28,245.23,29.04,36.59,42.50,63.41,19.36,20.91,1.55,1.55
2015,MA,Mathematics,4,Black,230.42,212.83,231.30,249.74,25.35,26.55,47.32,73.45,25.20,26.13,0.93,0.93
2015,MI,Mathematics,4,Black,212.36,193.78,212.12,231.11,27.28,53.05,37.07,46.95,9.44,9.88,999.00,999.00
2015,MN,Mathematics,4,Black,226.80,205.59,226.39,249.12,31.83,35.43,39.56,64.57,20.90,25.01,4.11,4.11
2015,MS,Mathematics,4,Black,223.54,207.01,223.96,240.62,24.78,34.75,50.10,65.25,14.45,15.14,0.70,0.70
2015,MO,Mathematics,4,Black,220.05,201.96,221.05,238.94,28.83,40.00,44.68,60.00,14.30,15.32,1.02,1.02
2015,MT,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2015,NE,Mathematics,4,Black,217.43,199.40,218.79,237.07,26.81,42.39,45.83,57.61,11.59,11.77,999.00,999.00
2015,NV,Mathematics,4,Black,218.47,199.83,220.79,239.41,28.50,41.07,44.38,58.93,14.30,14.55,999.00,999.00
2015,NH,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2015,NJ,Mathematics,4,Black,227.58,210.75,229.31,245.79,26.16,28.83,49.99,71.17,20.29,21.18,0.89,0.89
2015,NM,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2015,NY,Mathematics,4,Black,220.61,202.71,220.98,238.59,26.76,39.76,45.75,60.24,13.69,14.49,0.81,0.81
2015,NC,Mathematics,4,Black,228.89,211.98,230.32,246.63,25.75,27.19,50.86,72.81,20.43,21.95,1.52,1.52
2015,ND,Mathematics,4,Black,230.66,212.12,232.82,248.39,28.20,27.15,48.50,72.85,20.74,24.35,3.61,3.61
2015,OH,Mathematics,4,Black,219.63,204.10,220.16,237.54,25.96,39.45,48.11,60.55,11.99,12.44,999.00,999.00
2015,OK,Mathematics,4,Black,223.19,208.19,223.98,239.73,26.32,33.15,52.02,66.85,13.76,14.84,1.07,1.07
2015,OR,Mathematics,4,Black,216.97,196.56,218.80,242.34,31.97,44.54,38.21,55.46,16.75,17.25,0.50,0.50
2015,PA,Mathematics,4,Black,218.89,198.99,218.84,238.52,28.55,43.60,41.65,56.40,13.49,14.75,1.26,1.26
2015,RI,Mathematics,4,Black,222.22,204.43,224.68,241.59,27.45,35.24,48.26,64.76,16.05,16.50,999.00,999.00
2015,SC,Mathematics,4,Black,221.17,202.83,222.40,240.71,27.82,38.40,45.75,61.60,15.05,15.85,0.79,0.79
2015,SD,Mathematics,4,Black,218.27,200.51,217.73,234.50,26.79,44.03,45.30,55.97,8.17,10.67,2.50,2.50
2015,TN,Mathematics,4,Black,225.60,207.17,226.80,244.64,27.06,33.21,47.14,66.79,18.38,19.65,1.28,1.28
2015,TX,Mathematics,4,Black,233.04,215.23,234.96,251.60,26.44,23.74,47.56,76.26,26.55,28.70,2.16,2.16
2015,UT,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2015,VT,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2015,VA,Mathematics,4,Black,231.20,214.43,231.77,248.93,25.59,24.40,50.59,75.60,23.35,25.00,1.66,1.66
2015,WA,Mathematics,4,Black,229.13,210.11,229.20,247.87,30.81,28.88,47.25,71.12,19.08,23.88,4.80,4.80
2015,WV,Mathematics,4,Black,217.50,200.10,217.94,235.18,27.15,43.61,45.17,56.39,10.24,11.22,0.98,0.98
2015,WI,Mathematics,4,Black,212.39,190.29,210.16,233.69,29.70,53.81,33.21,46.19,12.06,12.98,0.92,0.92
2015,WY,Mathematics,4,Black,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2015,AL,Mathematics,4,Hispanic,220.93,203.13,223.51,240.24,27.21,36.97,48.68,63.03,14.03,14.35,999.00,999.00
2015,AK,Mathematics,4,Hispanic,235.32,217.03,236.62,252.91,26.86,21.79,47.89,78.21,26.41,30.32,3.91,3.91
2015,AZ,Mathematics,4,Hispanic,228.76,211.18,230.13,248.63,28.10,28.19,47.26,71.81,22.39,24.55,2.15,2.15
2015,AR,Mathematics,4,Hispanic,230.61,213.82,232.60,249.11,26.59,25.19,49.54,74.81,23.92,25.27,1.35,1.35
2015,CA,Mathematics,4,Hispanic,221.64,203.37,222.77,241.48,28.63,37.67,45.76,62.33,15.33,16.57,1.24,1.24
2015,CO,Mathematics,4,Hispanic,226.85,208.76,227.86,246.74,28.50,30.92,46.74,69.08,20.46,22.34,1.87,1.87
2015,CT,Mathematics,4,Hispanic,223.69,205.41,223.98,242.94,27.71,35.42,45.71,64.58,17.68,18.86,1.19,1.19
2015,DE,Mathematics,4,Hispanic,232.42,215.97,232.47,249.12,25.15,22.32,52.39,77.68,22.74,25.29,2.56,2.56
2015,DC,Mathematics,4,Hispanic,231.15,212.13,234.18,252.50,31.25,26.77,43.50,73.23,26.08,29.74,3.66,3.66
2015,FL,Mathematics,4,Hispanic,239.81,223.39,241.09,257.83,26.86,16.42,45.78,83.58,33.01,37.80,4.79,4.79
2015,GA,Mathematics,4,Hispanic,233.65,214.96,234.05,251.57,27.23,24.13,48.01,75.87,23.82,27.87,4.05,4.05
2015,HI,Mathematics,4,Hispanic,236.40,219.74,238.06,256.26,29.24,19.91,45.42,80.09,30.40,34.66,4.26,4.26
2015,ID,Mathematics,4,Hispanic,220.92,202.04,220.63,239.42,27.43,40.28,44.44,59.72,14.08,15.28,1.21,1.21
2015,IL,Mathematics,4,Hispanic,228.44,209.36,228.90,247.97,28.54,30.12,46.02,69.88,21.11,23.86,2.75,2.75
2015,IN,Mathematics,4,Hispanic,240.20,224.52,240.15,256.09,24.89,13.70,51.03,86.30,30.33,35.27,4.94,4.94
2015,IA,Mathematics,4,Hispanic,226.45,207.69,226.81,245.34,28.22,32.69,46.59,67.31,18.28,20.72,2.44,2.44
2015,KS,Mathematics,4,Hispanic,228.17,210.58,229.53,247.49,28.31,28.59,48.15,71.41,21.35,23.26,1.91,1.91
2015,KY,Mathematics,4,Hispanic,234.33,215.94,236.10,253.02,28.37,22.77,47.07,77.23,25.86,30.15,4.30,4.30
2015,LA,Mathematics,4,Hispanic,237.61,219.74,239.08,255.64,26.33,18.27,46.59,81.73,31.29,35.14,3.85,3.85
2015,ME,Mathematics,4,Hispanic,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2015,MD,Mathematics,4,Hispanic,229.40,209.83,230.73,248.44,28.61,29.06,46.23,70.94,21.53,24.71,3.18,3.18
2015,MA,Mathematics,4,Hispanic,231.79,213.21,232.14,251.96,27.92,25.92,45.69,74.08,25.46,28.39,2.93,2.93
2015,MI,Mathematics,4,Hispanic,223.36,202.10,223.20,244.89,32.91,38.38,40.64,61.62,17.64,20.98,3.34,3.34
2015,MN,Mathematics,4,Hispanic,232.05,213.31,233.34,253.26,31.65,25.66,43.95,74.34,25.57,30.39,4.83,4.83
2015,MS,Mathematics,4,Hispanic,228.74,209.68,227.84,247.11,26.35,30.28,46.07,69.72,21.33,23.65,2.32,2.32
2015,MO,Mathematics,4,Hispanic,233.06,213.74,236.43,252.85,28.38,25.53,44.37,74.47,26.73,30.10,3.37,3.37
2015,MT,Mathematics,4,Hispanic,230.87,212.60,229.83,249.61,26.94,26.84,47.63,73.16,22.50,25.52,3.02,3.02
2015,NE,Mathematics,4,Hispanic,229.88,213.18,230.31,246.88,24.28,26.11,51.59,73.89,20.99,22.30,1.31,1.31
2015,NV,Mathematics,4,Hispanic,226.83,208.99,228.30,246.23,27.77,30.52,47.94,69.48,20.01,21.54,1.53,1.53
2015,NH,Mathematics,4,Hispanic,236.82,222.07,235.87,252.96,27.72,15.73,53.39,84.27,25.68,30.88,5.20,5.20
2015,NJ,Mathematics,4,Hispanic,232.23,215.85,234.24,250.67,26.15,22.84,49.61,77.16,25.96,27.55,1.59,1.59
2015,NM,Mathematics,4,Hispanic,228.63,211.04,229.58,246.92,27.44,28.51,48.82,71.49,20.45,22.66,2.22,2.22
2015,NY,Mathematics,4,Hispanic,228.38,211.73,229.54,246.04,25.96,27.61,51.02,72.39,19.98,21.36,1.38,1.38
2015,NC,Mathematics,4,Hispanic,235.18,216.48,236.87,254.81,27.11,22.45,45.03,77.55,29.65,32.52,2.87,2.87
2015,ND,Mathematics,4,Hispanic,224.33,210.21,225.40,239.84,24.05,29.84,55.82,70.16,14.07,14.34,999.00,999.00
2015,OH,Mathematics,4,Hispanic,235.93,218.60,236.54,255.92,27.23,20.22,46.63,79.78,29.11,33.15,4.04,4.04
2015,OK,Mathematics,4,Hispanic,232.09,215.15,232.82,250.15,25.72,23.41,49.97,76.59,24.79,26.63,1.83,1.83
2015,OR,Mathematics,4,Hispanic,224.23,205.30,225.50,244.19,28.51,35.04,45.49,64.96,18.03,19.47,1.43,1.43
2015,PA,Mathematics,4,Hispanic,225.59,206.76,226.28,245.58,28.59,33.66,45.40,66.34,19.03,20.94,1.92,1.92
2015,RI,Mathematics,4,Hispanic,223.34,206.43,224.11,242.28,28.23,34.34,47.57,65.66,17.00,18.10,1.10,1.10
2015,SC,Mathematics,4,Hispanic,232.73,212.22,236.22,257.03,32.91,26.42,39.80,73.58,29.55,33.78,4.23,4.23
2015,SD,Mathematics,4,Hispanic,227.37,208.17,226.78,245.75,26.93,32.45,47.01,67.55,17.48,20.54,3.07,3.07
2015,TN,Mathematics,4,Hispanic,235.48,218.73,236.12,254.09,25.78,19.57,48.93,80.43,28.88,31.50,2.62,2.62
2015,TX,Mathematics,4,Hispanic,239.16,222.68,240.52,257.52,26.64,16.21,47.17,83.79,32.36,36.62,4.26,4.26
2015,UT,Mathematics,4,Hispanic,226.00,207.25,227.21,246.84,29.42,32.74,44.76,67.26,20.90,22.50,1.60,1.60
2015,VT,Mathematics,4,Hispanic,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2015,VA,Mathematics,4,Hispanic,234.82,218.56,235.74,252.66,25.18,20.20,50.39,79.80,27.23,29.41,2.18,2.18
2015,WA,Mathematics,4,Hispanic,227.92,208.32,228.12,248.49,29.47,31.48,44.00,68.52,21.82,24.52,2.71,2.71
2015,WV,Mathematics,4,Hispanic,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2015,WI,Mathematics,4,Hispanic,228.77,211.04,229.36,246.92,27.32,28.33,49.08,71.67,20.39,22.59,2.20,2.20
2015,WY,Mathematics,4,Hispanic,234.35,217.34,235.03,251.03,25.28,21.31,50.85,78.69,24.83,27.83,3.01,3.01
2015,AL,Mathematics,4,Asian,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2015,AK,Mathematics,4,Asian,230.31,211.26,231.69,250.47,32.05,27.60,45.81,72.40,21.51,26.59,5.08,5.08
2015,AZ,Mathematics,4,Asian,251.79,236.18,254.81,270.92,28.12,11.05,28.59,88.95,48.22,60.37,12.14,12.14
2015,AR,Mathematics,4,Asian,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
2015,CA,Mathematics,4,Asian,251.70,232.43,251.95,272.08,30.89,10.66,35.25,89.34,36.82,54.09,17.27,17.27
